0,1,tuple_id_1,tuple_id_2
A989972,A974548,,
A989972,A976529,,
A989972,A988448,,
A989972,A989972,,
A989972,A996128,,
A989975,A957252,,
A989975,A961196,,
A989975,A984669,,
A989975,A989975,,
A989978,A927379,,
A989978,A963249,,
A989978,A984111,,
A989978,A989978,,
A989981,A989981,,
A989987,A907560,,
A989987,A913448,,
A989987,A926342,,
A989987,A949449,,
A989987,A969007,,
A989987,A989987,,
A989992,A904840,,
A989992,A963098,,
A989992,A989992,,
A989994,A913803,,
A989994,A989994,,
A989998,A989998,,
A990004,A932505,,
A990004,A990004,,
A990010,A906400,,
A990010,A915358,,
A990010,A924390,,
A990010,A957108,,
A990010,A968313,,
A990010,A977059,,
A990010,A990010,,
A990012,A942803,,
A990012,A985130,,
A990012,A986337,,
A990012,A990012,,
A990014,A909847,,
A990014,A942316,,
A990014,A944654,,
A990014,A990014,,
A990016,A961813,,
A990016,A981548,,
A990016,A990016,,
A990020,A990020,,
A990023,A932827,,
A990023,A950695,,
A990023,A988818,,
A990023,A990023,,
A990024,A916656,,
A990024,A990024,,
A990025,A906347,,
A990025,A990025,,
A990028,A945768,,
A990028,A953724,,
A990028,A960830,,
A990028,A990028,,
A990047,A990047,,
A990048,A908769,,
A990048,A928985,,
A990048,A978674,,
A990048,A979469,,
A990048,A986634,,
A990048,A990048,,
A990049,A990049,,
A990066,A920544,,
A990066,A932353,,
A990066,A960692,,
A990066,A961979,,
A990066,A970546,,
A990066,A974682,,
A990066,A990066,,
A990069,A926053,,
A990069,A990069,,
A990074,A927941,,
A990074,A941379,,
A990074,A961021,,
A990074,A990074,,
A990074,A992224,,
A990074,A995106,,
A990076,A908978,,
A990076,A913962,,
A990076,A915088,,
A990076,A923687,,
A990076,A926041,,
A990076,A935165,,
A990076,A958454,,
A990076,A970415,,
A990076,A973423,,
A990076,A990076,,
A990081,A920240,,
A990081,A945792,,
A990081,A945872,,
A990081,A949801,,
A990081,A990081,,
A990085,A990085,,
A990087,A907969,,
A990087,A952456,,
A990087,A976454,,
A990087,A990087,,
A990088,A990088,,
A990094,A913457,,
A990094,A916490,,
A990094,A961841,,
A990094,A962295,,
A990094,A987343,,
A990094,A990094,,
A990094,A991809,,
A990117,A912694,,
A990117,A990117,,
A990125,A972881,,
A990125,A990125,,
A990134,A908999,,
A990134,A942384,,
A990134,A990134,,
A990140,A904744,,
A990140,A907610,,
A990140,A920970,,
A990140,A937673,,
A990140,A947026,,
A990140,A949631,,
A990140,A979778,,
A990140,A990140,,
A990142,A920657,,
A990142,A966350,,
A990142,A990142,,
A990145,A923079,,
A990145,A935282,,
A990145,A959034,,
A990145,A968270,,
A990145,A990145,,
A990151,A918100,,
A990151,A934075,,
A990151,A959017,,
A990151,A959938,,
A990151,A990151,,
A990151,A992848,,
A990152,A990152,,
A990154,A980637,,
A990154,A980947,,
A990154,A990154,,
A990159,A926707,,
A990159,A967069,,
A990159,A974506,,
A990159,A990159,,
A990161,A990161,,
A990162,A990162,,
A990167,A938849,,
A990167,A990167,,
A990171,A913752,,
A990171,A963892,,
A990171,A966654,,
A990171,A990171,,
A990172,A990172,,
A990173,A990173,,
A990178,A938247,,
A990178,A958375,,
A990178,A963697,,
A990178,A974971,,
A990178,A990178,,
A990184,A933657,,
A990184,A962749,,
A990184,A972083,,
A990184,A990184,,
A990184,A990193,,
A990192,A905806,,
A990192,A909271,,
A990192,A934009,,
A990192,A976654,,
A990192,A990192,,
A990192,A990208,,
A990193,A933657,,
A990193,A962749,,
A990193,A972083,,
A990193,A990184,,
A990193,A990193,,
A990193,A992726,,
A990195,A916346,,
A990195,A984776,,
A990195,A990195,,
A990198,A990198,,
A990199,A976888,,
A990199,A990199,,
A990200,A987657,,
A990200,A990200,,
A990205,A968555,,
A990205,A970203,,
A990205,A990205,,
A990207,A931127,,
A990207,A933691,,
A990207,A939574,,
A990207,A949794,,
A990207,A951080,,
A990207,A961719,,
A990207,A973185,,
A990207,A990207,,
A990210,A932186,,
A990210,A990210,,
A990210,A996483,,
A990213,A922289,,
A990213,A922499,,
A990213,A946769,,
A990213,A980095,,
A990213,A990213,,
A990215,A926691,,
A990215,A978941,,
A990215,A990215,,
A990216,A936759,,
A990216,A972322,,
A990216,A990216,,
A990216,A997623,,
A990221,A934248,,
A990221,A963026,,
A990221,A990221,,
A990222,A990222,,
A990224,A935314,,
A990224,A990224,,
A990237,A909514,,
A990237,A913047,,
A990237,A924729,,
A990237,A952239,,
A990237,A955325,,
A990237,A957518,,
A990237,A966964,,
A990237,A976707,,
A990237,A990237,,
A990238,A977453,,
A990238,A990238,,
A990243,A924289,,
A990243,A933626,,
A990243,A956067,,
A990243,A990243,,
A990246,A936306,,
A990246,A957971,,
A990246,A964997,,
A990246,A969692,,
A990246,A990246,,
A990247,A909434,,
A990247,A913136,,
A990247,A924695,,
A990247,A928464,,
A990247,A935498,,
A990247,A944370,,
A990247,A946984,,
A990247,A949529,,
A990247,A956017,,
A990247,A973974,,
A990247,A982218,,
A990247,A990247,,
A990249,A909835,,
A990249,A937749,,
A990249,A960082,,
A990249,A973730,,
A990249,A990249,,
A990250,A981981,,
A990250,A990250,,
A990251,A988862,,
A990251,A990251,,
A990254,A990254,,
A990255,A990255,,
A990267,A982979,,
A990267,A986204,,
A990267,A990267,,
A990267,A993532,,
A990274,A956434,,
A990274,A990274,,
A990275,A990275,,
A990277,A962949,,
A990277,A985035,,
A990277,A990277,,
A990278,A924707,,
A990278,A934597,,
A990278,A950382,,
A990278,A957175,,
A990278,A968919,,
A990278,A981663,,
A990278,A990278,,
A990282,A990282,,
A990286,A952902,,
A990286,A990286,,
A990291,A957452,,
A990291,A959307,,
A990291,A962651,,
A990291,A990291,,
A990294,A990294,,
A990295,A920010,,
A990295,A976045,,
A990295,A977395,,
A990295,A990295,,
A990299,A914837,,
A990299,A932727,,
A990299,A952301,,
A990299,A954617,,
A990299,A965224,,
A990299,A974392,,
A990299,A985607,,
A990299,A985664,,
A990299,A988798,,
A990299,A990299,,
A990299,A996892,,
A990305,A915087,,
A990305,A990305,,
A990306,A911507,,
A990306,A932263,,
A990306,A938314,,
A990306,A945659,,
A990306,A959598,,
A990306,A979944,,
A990306,A990306,,
A990307,A990307,,
A990321,A911274,,
A990321,A941622,,
A990321,A954914,,
A990321,A990321,,
A990324,A941139,,
A990324,A990324,,
A990324,A998726,,
A990327,A919143,,
A990327,A971309,,
A990327,A990327,,
A990330,A990330,,
A990331,A990331,,
A990332,A928406,,
A990332,A967360,,
A990332,A977202,,
A990332,A977628,,
A990332,A990332,,
A990336,A981095,,
A990336,A990336,,
A990339,A908799,,
A990339,A927221,,
A990339,A928595,,
A990339,A947062,,
A990339,A990339,,
A990340,A990340,,
A990343,A990343,,
A990344,A990344,,
A990350,A909565,,
A990350,A914913,,
A990350,A984142,,
A990350,A990350,,
A990355,A959160,,
A990355,A968798,,
A990355,A975337,,
A990355,A990355,,
A990356,A916602,,
A990356,A926908,,
A990356,A926990,,
A990356,A930799,,
A990356,A946313,,
A990356,A950423,,
A990356,A950596,,
A990356,A985835,,
A990356,A987733,,
A990356,A988163,,
A990356,A990356,,
A990364,A953221,,
A990364,A958377,,
A990364,A961567,,
A990364,A990364,,
A990372,A990372,,
A990376,A908642,,
A990376,A912885,,
A990376,A918290,,
A990376,A927981,,
A990376,A928610,,
A990376,A955644,,
A990376,A959585,,
A990376,A982869,,
A990376,A990376,,
A990383,A960094,,
A990383,A969612,,
A990383,A990383,,
A990383,A992379,,
A990393,A951851,,
A990393,A970887,,
A990393,A983225,,
A990393,A990393,,
A990396,A908743,,
A990396,A914927,,
A990396,A956625,,
A990396,A990396,,
A990398,A911663,,
A990398,A990398,,
A990398,A993881,,
A990400,A990400,,
A990405,A954112,,
A990405,A990405,,
A990407,A990407,,
A990409,A938185,,
A990409,A990409,,
A990414,A919011,,
A990414,A953349,,
A990414,A990414,,
A990421,A943218,,
A990421,A943542,,
A990421,A968042,,
A990421,A990421,,
A990424,A944694,,
A990424,A951598,,
A990424,A990424,,
A990425,A915701,,
A990425,A924543,,
A990425,A976205,,
A990425,A990425,,
A990425,A990606,,
A990429,A990429,,
A990440,A970813,,
A990440,A990440,,
A990447,A904834,,
A990447,A925169,,
A990447,A931942,,
A990447,A970495,,
A990447,A979898,,
A990447,A990447,,
A990449,A990449,,
A990456,A948642,,
A990456,A953228,,
A990456,A970112,,
A990456,A983180,,
A990456,A990456,,
A990460,A936111,,
A990460,A990460,,
A990466,A990466,,
A990469,A990469,,
A990469,A996753,,
A990470,A990470,,
A990472,A990472,,
A990473,A928676,,
A990473,A929412,,
A990473,A930696,,
A990473,A940775,,
A990473,A954608,,
A990473,A958244,,
A990473,A990473,,
A990475,A990475,,
A990481,A906927,,
A990481,A917381,,
A990481,A925960,,
A990481,A927543,,
A990481,A936582,,
A990481,A974352,,
A990481,A982231,,
A990481,A990481,,
A990486,A940387,,
A990486,A981044,,
A990486,A990486,,
A990487,A990487,,
A990492,A933962,,
A990492,A938939,,
A990492,A941706,,
A990492,A946766,,
A990492,A979638,,
A990492,A987687,,
A990492,A990492,,
A990492,A998231,,
A990495,A948080,,
A990495,A948377,,
A990495,A990495,,
A990496,A990496,,
A990498,A953145,,
A990498,A976956,,
A990498,A978335,,
A990498,A986937,,
A990498,A989986,,
A990498,A990498,,
A990498,A991768,,
A990502,A930581,,
A990502,A933103,,
A990502,A972860,,
A990502,A990502,,
A990505,A937968,,
A990505,A990505,,
A990514,A990514,,
A990515,A990515,,
A990517,A914211,,
A990517,A915060,,
A990517,A915137,,
A990517,A954905,,
A990517,A988549,,
A990517,A990517,,
A990519,A914764,,
A990519,A917144,,
A990519,A920344,,
A990519,A931023,,
A990519,A966045,,
A990519,A969267,,
A990519,A979936,,
A990519,A990519,,
A990521,A941130,,
A990521,A958309,,
A990521,A990521,,
A990525,A908145,,
A990525,A960737,,
A990525,A973736,,
A990525,A990525,,
A990531,A977396,,
A990531,A990531,,
A990532,A928354,,
A990532,A979802,,
A990532,A990532,,
A990538,A932225,,
A990538,A941998,,
A990538,A947850,,
A990538,A990538,,
A990540,A990540,,
A990544,A906417,,
A990544,A914619,,
A990544,A940880,,
A990544,A970172,,
A990544,A990032,,
A990544,A990544,,
A990551,A920430,,
A990551,A948529,,
A990551,A961276,,
A990551,A990551,,
A990551,A996027,,
A990560,A990560,,
A990561,A912750,,
A990561,A933268,,
A990561,A938814,,
A990561,A990561,,
A990561,A992886,,
A990561,A995784,,
A990561,A998983,,
A990563,A911754,,
A990563,A930597,,
A990563,A947329,,
A990563,A951332,,
A990563,A965046,,
A990563,A990563,,
A990567,A925026,,
A990567,A935223,,
A990567,A960799,,
A990567,A970634,,
A990567,A972521,,
A990567,A989145,,
A990567,A990031,,
A990567,A990567,,
A990587,A906462,,
A990587,A948685,,
A990587,A990587,,
A990588,A956736,,
A990588,A990588,,
A990590,A907106,,
A990590,A908179,,
A990590,A925920,,
A990590,A990590,,
A990591,A990591,,
A990594,A931136,,
A990594,A951904,,
A990594,A990594,,
A990597,A908137,,
A990597,A928847,,
A990597,A986507,,
A990597,A990597,,
A990599,A990599,,
A990600,A990600,,
A990602,A990602,,
A990603,A990603,,
A990604,A990604,,
A990605,A990605,,
A990606,A915701,,
A990606,A924543,,
A990606,A976205,,
A990606,A990425,,
A990606,A990606,,
A990607,A919825,,
A990607,A927714,,
A990607,A990607,,
A990612,A964274,,
A990612,A983766,,
A990612,A990612,,
A990614,A913313,,
A990614,A919339,,
A990614,A937525,,
A990614,A990614,,
A990615,A964335,,
A990615,A990615,,
A990618,A990618,,
A990619,A964625,,
A990619,A990619,,
A990620,A990620,,
A990621,A911642,,
A990621,A943034,,
A990621,A959481,,
A990621,A990621,,
A990621,A992193,,
A990627,A906923,,
A990627,A927656,,
A990627,A938702,,
A990627,A942170,,
A990627,A942910,,
A990627,A955848,,
A990627,A970693,,
A990627,A981646,,
A990627,A990627,,
A990627,A995393,,
A990627,A996949,,
A990629,A921439,,
A990629,A950510,,
A990629,A952329,,
A990629,A990629,,
A990630,A927757,,
A990630,A948738,,
A990630,A949281,,
A990630,A958446,,
A990630,A964504,,
A990630,A968856,,
A990630,A990630,,
A990632,A990632,,
A990634,A917913,,
A990634,A940888,,
A990634,A959158,,
A990634,A962342,,
A990634,A963487,,
A990634,A987757,,
A990634,A990634,,
A990634,A995778,,
A990636,A990636,,
A990638,A916974,,
A990638,A933155,,
A990638,A953852,,
A990638,A962359,,
A990638,A962667,,
A990638,A963937,,
A990638,A990638,,
A990644,A990644,,
A990645,A930375,,
A990645,A939648,,
A990645,A945074,,
A990645,A956124,,
A990645,A990645,,
A990645,A998884,,
A990657,A928060,,
A990657,A947949,,
A990657,A955737,,
A990657,A960917,,
A990657,A990657,,
A990657,A993141,,
A990660,A990660,,
A990662,A915745,,
A990662,A940436,,
A990662,A943085,,
A990662,A943285,,
A990662,A950683,,
A990662,A952281,,
A990662,A987521,,
A990662,A990662,,
A990671,A918617,,
A990671,A959323,,
A990671,A983751,,
A990671,A990671,,
A990676,A990676,,
A990679,A952088,,
A990679,A990679,,
A990685,A907757,,
A990685,A908736,,
A990685,A912211,,
A990685,A923756,,
A990685,A961543,,
A990685,A964236,,
A990685,A977715,,
A990685,A990685,,
A990686,A990686,,
A990687,A990687,,
A990690,A990690,,
A990701,A990701,,
A990713,A990713,,
A990714,A915139,,
A990714,A927390,,
A990714,A934243,,
A990714,A940943,,
A990714,A965256,,
A990714,A972072,,
A990714,A990714,,
A990721,A918614,,
A990721,A988766,,
A990721,A990721,,
A990724,A907329,,
A990724,A922705,,
A990724,A938257,,
A990724,A971230,,
A990724,A990724,,
A990724,A994168,,
A990724,A997482,,
A990728,A911401,,
A990728,A928254,,
A990728,A932801,,
A990728,A938114,,
A990728,A958242,,
A990728,A961760,,
A990728,A970511,,
A990728,A990728,,
A990730,A990730,,
A990732,A938857,,
A990732,A962224,,
A990732,A970165,,
A990732,A972425,,
A990732,A990732,,
A990732,A997238,,
A990734,A943622,,
A990734,A959951,,
A990734,A981881,,
A990734,A990734,,
A990735,A936504,,
A990735,A979115,,
A990735,A990735,,
A990736,A914518,,
A990736,A918085,,
A990736,A919146,,
A990736,A923666,,
A990736,A990736,,
A990740,A990740,,
A990741,A958939,,
A990741,A979631,,
A990741,A990741,,
A990751,A990751,,
A990752,A990752,,
A990757,A918797,,
A990757,A963714,,
A990757,A985021,,
A990757,A990757,,
A990762,A910933,,
A990762,A941544,,
A990762,A945475,,
A990762,A949547,,
A990762,A988082,,
A990762,A990762,,
A990762,A993314,,
A990768,A990768,,
A990769,A990769,,
A990769,A994383,,
A990773,A990773,,
A990780,A944025,,
A990780,A946612,,
A990780,A948242,,
A990780,A954115,,
A990780,A990780,,
A990781,A963553,,
A990781,A990781,,
A990783,A906278,,
A990783,A990783,,
A990795,A990795,,
A990796,A990796,,
A990798,A990798,,
A990799,A916295,,
A990799,A976860,,
A990799,A983595,,
A990799,A984213,,
A990799,A984660,,
A990799,A989949,,
A990799,A990799,,
A990804,A990804,,
A990816,A942573,,
A990816,A944012,,
A990816,A969520,,
A990816,A982193,,
A990816,A990816,,
A990817,A913755,,
A990817,A918494,,
A990817,A922845,,
A990817,A932051,,
A990817,A954863,,
A990817,A988506,,
A990817,A990817,,
A990819,A907432,,
A990819,A923136,,
A990819,A931461,,
A990819,A961744,,
A990819,A990819,,
A990820,A990820,,
A990824,A928224,,
A990824,A970996,,
A990824,A977033,,
A990824,A990824,,
A990825,A910886,,
A990825,A918507,,
A990825,A953186,,
A990825,A954929,,
A990825,A964744,,
A990825,A975348,,
A990825,A990825,,
A990831,A937245,,
A990831,A944943,,
A990831,A973096,,
A990831,A990831,,
A990831,A993486,,
A990837,A916341,,
A990837,A921168,,
A990837,A990837,,
A990841,A990841,,
A990843,A915537,,
A990843,A921094,,
A990843,A926413,,
A990843,A953303,,
A990843,A982709,,
A990843,A990843,,
A990846,A989854,,
A990846,A990846,,
A990846,A994604,,
A990847,A904854,,
A990847,A929796,,
A990847,A945915,,
A990847,A967565,,
A990847,A990847,,
A990851,A949336,,
A990851,A976843,,
A990851,A990851,,
A990855,A990855,,
A990856,A926710,,
A990856,A975638,,
A990856,A990708,,
A990856,A990856,,
A990856,A995701,,
A990856,A995805,,
A990858,A990858,,
A990860,A990860,,
A990864,A970708,,
A990864,A971473,,
A990864,A990864,,
A990872,A989655,,
A990872,A990872,,
A990873,A990873,,
A990874,A931221,,
A990874,A990874,,
A990880,A917723,,
A990880,A927547,,
A990880,A945478,,
A990880,A953959,,
A990880,A990880,,
A990888,A912438,,
A990888,A915148,,
A990888,A917847,,
A990888,A964552,,
A990888,A990888,,
A990893,A905698,,
A990893,A990893,,
A990896,A967856,,
A990896,A990896,,
A990899,A917108,,
A990899,A990899,,
A990908,A909151,,
A990908,A946587,,
A990908,A959348,,
A990908,A960072,,
A990908,A979941,,
A990908,A990908,,
A990908,A997113,,
A990913,A935543,,
A990913,A944718,,
A990913,A990913,,
A990914,A929286,,
A990914,A951810,,
A990914,A990914,,
A990919,A926192,,
A990919,A957722,,
A990919,A964856,,
A990919,A972770,,
A990919,A990919,,
A990929,A937420,,
A990929,A959007,,
A990929,A968415,,
A990929,A990929,,
A990934,A930795,,
A990934,A990934,,
A990936,A913185,,
A990936,A935785,,
A990936,A990936,,
A990940,A909859,,
A990940,A971450,,
A990940,A985646,,
A990940,A985696,,
A990940,A990940,,
A990952,A955016,,
A990952,A960544,,
A990952,A990952,,
A990956,A990956,,
A990964,A990964,,
A990965,A989422,,
A990965,A990965,,
A990967,A909113,,
A990967,A961409,,
A990967,A967634,,
A990967,A986989,,
A990967,A990967,,
A990976,A990976,,
A990993,A990993,,
A990996,A990996,,
A990997,A990997,,
A990999,A909573,,
A990999,A945439,,
A990999,A974843,,
A990999,A990999,,
A991001,A991001,,
A991008,A917442,,
A991008,A991008,,
A991009,A914457,,
A991009,A915872,,
A991009,A919099,,
A991009,A942864,,
A991009,A984826,,
A991009,A991009,,
A991012,A911553,,
A991012,A922435,,
A991012,A955998,,
A991012,A991012,,
A991012,A998642,,
A991017,A991017,,
A991021,A935519,,
A991021,A969578,,
A991021,A975466,,
A991021,A987859,,
A991021,A991021,,
A991028,A931183,,
A991028,A969442,,
A991028,A971398,,
A991028,A991028,,
A991031,A991031,,
A991036,A926433,,
A991036,A926688,,
A991036,A937919,,
A991036,A952327,,
A991036,A959710,,
A991036,A971937,,
A991036,A991036,,
A991036,A993321,,
A991036,A997071,,
A991037,A915576,,
A991037,A973669,,
A991037,A991037,,
A991044,A949196,,
A991044,A950454,,
A991044,A957677,,
A991044,A974303,,
A991044,A991044,,
A991061,A910185,,
A991061,A949953,,
A991061,A964151,,
A991061,A974064,,
A991061,A981904,,
A991061,A991061,,
A991063,A916792,,
A991063,A953343,,
A991063,A970655,,
A991063,A972974,,
A991063,A991063,,
A991064,A927184,,
A991064,A973398,,
A991064,A981830,,
A991064,A983330,,
A991064,A991064,,
A991064,A994798,,
A991064,A995442,,
A991067,A991067,,
A991069,A925814,,
A991069,A989768,,
A991069,A991069,,
A991077,A932838,,
A991077,A943652,,
A991077,A958473,,
A991077,A978193,,
A991077,A990113,,
A991077,A991077,,
A991080,A918348,,
A991080,A931092,,
A991080,A955469,,
A991080,A970848,,
A991080,A980114,,
A991080,A990725,,
A991080,A991080,,
A991080,A997713,,
A991081,A909053,,
A991081,A936199,,
A991081,A949086,,
A991081,A971401,,
A991081,A989776,,
A991081,A991081,,
A991087,A991087,,
A991088,A908944,,
A991088,A972516,,
A991088,A991088,,
A991099,A991099,,
A991102,A907186,,
A991102,A911599,,
A991102,A913921,,
A991102,A987695,,
A991102,A991102,,
A991102,A995445,,
A991107,A991107,,
A991108,A926723,,
A991108,A928862,,
A991108,A991108,,
A991108,A993630,,
A991116,A925477,,
A991116,A948953,,
A991116,A950056,,
A991116,A950401,,
A991116,A991116,,
A991119,A914241,,
A991119,A966336,,
A991119,A991119,,
A991120,A991120,,
A991125,A919292,,
A991125,A942596,,
A991125,A956288,,
A991125,A971237,,
A991125,A980086,,
A991125,A991125,,
A991127,A923758,,
A991127,A985482,,
A991127,A991127,,
A991128,A975657,,
A991128,A991128,,
A991130,A905411,,
A991130,A933741,,
A991130,A967092,,
A991130,A981541,,
A991130,A982441,,
A991130,A987120,,
A991130,A991130,,
A991139,A991139,,
A991143,A929367,,
A991143,A939655,,
A991143,A945598,,
A991143,A976024,,
A991143,A991143,,
A991149,A983003,,
A991149,A991149,,
A991151,A927700,,
A991151,A939475,,
A991151,A991151,,
A991156,A936046,,
A991156,A981041,,
A991156,A984815,,
A991156,A991156,,
A991159,A987103,,
A991159,A991159,,
A991160,A991160,,
A991165,A991165,,
A991169,A920769,,
A991169,A950788,,
A991169,A983236,,
A991169,A991169,,
A991172,A947750,,
A991172,A991172,,
A991173,A937955,,
A991173,A975028,,
A991173,A991173,,
A991178,A991178,,
A991182,A991182,,
A991187,A927917,,
A991187,A941421,,
A991187,A950021,,
A991187,A968247,,
A991187,A970492,,
A991187,A991187,,
A991189,A920518,,
A991189,A942726,,
A991189,A962687,,
A991189,A991189,,
A991194,A920676,,
A991194,A954121,,
A991194,A967693,,
A991194,A991194,,
A991196,A991196,,
A991204,A907964,,
A991204,A933581,,
A991204,A991204,,
A991209,A960631,,
A991209,A963982,,
A991209,A991209,,
A991211,A917763,,
A991211,A921560,,
A991211,A938452,,
A991211,A972030,,
A991211,A972054,,
A991211,A991211,,
A991213,A917375,,
A991213,A970223,,
A991213,A991213,,
A991213,A994471,,
A991221,A913447,,
A991221,A947111,,
A991221,A991221,,
A991223,A991223,,
A991230,A921863,,
A991230,A931636,,
A991230,A955648,,
A991230,A962386,,
A991230,A986607,,
A991230,A987936,,
A991230,A991230,,
A991234,A991234,,
A991238,A905373,,
A991238,A991238,,
A991238,A994855,,
A991241,A924143,,
A991241,A986564,,
A991241,A991241,,
